Income,Savings,Expenses,Saving Percentage,Expense Percentage,Expense Category
36416,10170,26246,27.927284710017574,72.07271528998243,Food
86691,51151,35540,59.003818158747734,40.996181841252266,Transportation
42769,15701,27068,36.71116930487035,63.28883069512965,Food
150221,28671,121550,19.085880136598746,80.91411986340125,Healthcare
78969,34897,44072,44.19075839886538,55.809241601134616,Transportation
107786,765,107021,0.7097396693448128,99.29026033065519,Transportation
124699,26546,98153,21.288061652459124,78.71193834754088,Healthcare
53953,7968,45985,14.768409541638091,85.23159045836191,Food
47039,8590,38449,18.26144263270903,81.73855736729098,Food
160554,18202,142352,11.336995652553036,88.66300434744696,Healthcare
138108,57858,80250,41.89330089495178,58.10669910504822,Healthcare
23889,1744,22145,7.300431160785299,92.69956883921469,Housing
128723,41515,87208,32.25142359951213,67.74857640048786,Healthcare
169818,39605,130213,23.322027111378063,76.67797288862194,Healthcare
59026,23164,35862,39.24372310507234,60.756276894927666,Food
89017,3340,85677,3.752092296976982,96.24790770302302,Transportation
204843,25571,179272,12.4832188554161,87.5167811445839,Entertainment
189467,56552,132915,29.84794185794888,70.15205814205112,Entertainment
39387,7740,31647,19.65115393403915,80.34884606596086,Food
156220,55590,100630,35.58443221098451,64.4155677890155,Healthcare
31748,12079,19669,38.046491117550715,61.95350888244929,Food
11442,826,10616,7.219017654256249,92.78098234574375,Housing
16658,1646,15012,9.881138191859767,90.11886180814024,Housing
146054,1346,144708,0.9215769509907293,99.07842304900927,Healthcare
209240,61292,147948,29.292678264194226,70.70732173580578,Entertainment
43357,17380,25977,40.08579929423161,59.91420070576838,Food
104006,47481,56525,45.65217391304348,54.347826086956516,Transportation
26657,15112,11545,56.69055032449263,43.30944967550737,Housing
33509,14818,18691,44.22095556417679,55.77904443582321,Food
25223,13916,11307,55.171866946834236,44.828133053165764,Housing
12495,5704,6791,45.65026010404162,54.34973989595838,Housing
23342,3860,19482,16.536714934452917,83.46328506554708,Housing
78331,43262,35069,55.22973024728396,44.77026975271604,Transportation
129003,29199,99804,22.634357340526964,77.36564265947304,Healthcare
74627,20467,54160,27.425730633684857,72.57426936631514,Transportation
14883,6052,8831,40.66384465497547,59.33615534502452,Housing
22099,11399,10700,51.58151952577039,48.418480474229604,Housing
133573,65869,67704,49.3131096853406,50.68689031465941,Healthcare
125079,39422,85657,31.51768082571815,68.48231917428186,Healthcare
11506,5347,6159,46.47140622284026,53.52859377715974,Housing
20683,5348,15335,25.856983996518878,74.14301600348112,Housing
31523,6908,24615,21.91415791644196,78.08584208355803,Food
228346,2101,226245,0.9200949436381632,99.07990505636184,Entertainment
216451,24980,191471,11.540718222600034,88.45928177739997,Entertainment
11324,1803,9521,15.921935711762627,84.07806428823737,Housing
152697,45232,107465,29.622061992049613,70.37793800795038,Healthcare
11231,4301,6930,38.295788442703234,61.70421155729677,Housing
179303,40191,139112,22.415129696658727,77.58487030334126,Healthcare
175406,57215,118191,32.61861053783793,67.38138946216206,Healthcare
145146,61096,84050,42.09278932936492,57.90721067063509,Healthcare
48214,17058,31156,35.37976521342349,64.62023478657652,Food
34853,19547,15306,56.08412475253206,43.91587524746794,Food
31220,9724,21496,31.14670083279949,68.8532991672005,Food
109326,1361,107965,1.2449005725993816,98.75509942740062,Transportation
35041,3232,31809,9.223481065038099,90.7765189349619,Food
28115,7028,21087,24.997332384847944,75.00266761515205,Housing
122888,55651,67237,45.28595143545342,54.71404856454658,Healthcare
120773,53173,67600,44.02722462802116,55.972775371978834,Healthcare
130647,25134,105513,19.238099611931386,80.76190038806861,Healthcare
28673,6086,22587,21.225543193945523,78.77445680605447,Housing
30001,2903,27098,9.676344121862604,90.3236558781374,Food
199173,69021,130152,34.653793435857274,65.34620656414273,Entertainment
99570,53522,46048,53.753138495530784,46.246861504469216,Transportation
15880,4703,11177,29.61586901763224,70.38413098236775,Housing
10041,3705,6336,36.898715267403645,63.101284732596355,Housing
205634,9993,195641,4.859604929145958,95.14039507085404,Entertainment
63507,30566,32941,48.130127387532085,51.869872612467915,Transportation
26761,10077,16684,37.65554351481634,62.34445648518366,Housing
144161,10852,133309,7.527694730197487,92.47230526980252,Healthcare
240275,56983,183292,23.715742378524606,76.28425762147539,Entertainment
238417,44731,193686,18.761665485263215,81.23833451473679,Entertainment
156525,10146,146379,6.48203162434116,93.51796837565884,Healthcare
233201,65305,167896,28.003739263553758,71.99626073644623,Entertainment
240485,21830,218655,9.07748924049317,90.92251075950682,Entertainment
245687,37784,207903,15.378917077419644,84.62108292258036,Entertainment
156372,2882,153490,1.8430409536234107,98.15695904637658,Healthcare
24109,10259,13850,42.552573727653574,57.447426272346426,Housing
42798,4933,37865,11.526239543903921,88.47376045609609,Food
133380,60258,73122,45.17768780926676,54.82231219073325,Healthcare
11343,4436,6907,39.10781980075818,60.89218019924182,Housing
133727,6381,127346,4.771661668922507,95.2283383310775,Healthcare
17820,7225,10595,40.54433221099888,59.45566778900112,Housing
53150,11434,41716,21.51269990592662,78.48730009407338,Food
247986,8272,239714,3.3356721750421396,96.66432782495787,Entertainment
25888,2251,23637,8.695148331273177,91.30485166872683,Housing
76498,17576,58922,22.975764072263328,77.02423592773667,Transportation
134268,59632,74636,44.41266720290762,55.58733279709238,Healthcare
38884,17838,21046,45.874909988684294,54.12509001131571,Food
82249,532,81717,0.6468163746671692,99.35318362533283,Transportation
161782,22001,139781,13.59916430752494,86.40083569247507,Healthcare
205573,23900,181673,11.626040384680868,88.37395961531914,Entertainment
196061,20807,175254,10.612513452445922,89.38748654755408,Entertainment
143030,41915,101115,29.30504090051038,70.69495909948962,Healthcare
84160,23615,60545,28.05964828897338,71.94035171102662,Transportation
11413,5455,5958,47.79637255760974,52.20362744239026,Housing
26298,4851,21447,18.44626967830253,81.55373032169747,Housing
51282,22928,28354,44.70964470964471,55.290355290355286,Food
239412,61744,177668,25.78985180358545,74.21014819641455,Entertainment
202210,45393,156817,22.448444686217297,77.5515553137827,Entertainment
193382,9749,183633,5.041317185673951,94.95868281432604,Entertainment
49587,6929,42658,13.973420452941296,86.0265795470587,Food
31831,2465,29366,7.744023122113662,92.25597687788634,Food
51500,22754,28746,44.182524271844656,55.817475728155344,Food
41779,15036,26743,35.989372651332005,64.010627348668,Food
202251,13977,188274,6.910719848109527,93.08928015189048,Entertainment
75297,16666,58631,22.133683944911482,77.86631605508852,Transportation
23375,10997,12378,47.045989304812835,52.95401069518717,Housing
185640,20542,165098,11.065503124326654,88.93449687567335,Entertainment
11372,4496,6876,39.53570172353148,60.46429827646852,Housing
124518,26970,97548,21.659519105671468,78.34048089432854,Healthcare
41767,9419,32348,22.551296478080783,77.44870352191921,Food
58373,7090,51283,12.146026416322615,87.85397358367739,Food
80001,13517,66484,16.896038799515008,83.103961200485,Transportation
49993,28831,21162,57.67007381033344,42.32992618966656,Food
121557,61389,60168,50.502233520077,49.497766479923,Healthcare
51991,1998,49993,3.84297282221923,96.15702717778078,Food
97277,56665,40612,58.25117962108206,41.748820378917934,Transportation
25375,4970,20405,19.586206896551726,80.41379310344827,Housing
67379,26757,40622,39.711185977826915,60.28881402217308,Transportation
179291,52863,126428,29.484469382177576,70.51553061782242,Healthcare
217264,41314,175950,19.015575521025113,80.98442447897489,Entertainment
12880,5325,7555,41.34316770186335,58.65683229813664,Housing
49479,15996,33483,32.32886679197235,67.67113320802764,Food
30912,5860,25052,18.95703933747412,81.04296066252587,Food
75173,12849,62324,17.09257313131044,82.90742686868956,Transportation
34950,13604,21346,38.9241773962804,61.0758226037196,Food
180650,28873,151777,15.982839745363965,84.01716025463604,Entertainment
78448,4152,74296,5.292677952274118,94.70732204772588,Transportation
22940,4050,18890,17.654751525719266,82.34524847428074,Housing
28771,14271,14500,49.60202982169546,50.39797017830454,Housing
107250,57139,50111,53.276456876456876,46.723543123543124,Transportation
34672,6323,28349,18.236617443470234,81.76338255652976,Food
107333,51788,55545,48.249839285215174,51.75016071478483,Transportation
233970,1808,232162,0.7727486429884173,99.22725135701158,Entertainment
12842,5632,7210,43.85609718112444,56.14390281887557,Housing
135062,25931,109131,19.199330677762806,80.8006693222372,Healthcare
187930,32854,155076,17.48204118554781,82.51795881445219,Entertainment
230696,24361,206335,10.559784304886085,89.4402156951139,Entertainment
205508,53110,152398,25.843276174163538,74.15672382583647,Entertainment
17099,3327,13772,19.457278203403707,80.5427217965963,Housing
54827,4257,50570,7.76442263848104,92.23557736151896,Food
36322,8819,27503,24.280050658003415,75.71994934199658,Food
162893,65700,97193,40.33322487768044,59.66677512231956,Healthcare
36863,365,36498,0.9901527276673088,99.00984727233269,Food
27980,7601,20379,27.165832737669763,72.83416726233024,Housing
27730,6648,21082,23.974035340786152,76.02596465921386,Housing
233940,43915,190025,18.77190732666496,81.22809267333504,Entertainment
121797,17399,104398,14.285245120979992,85.71475487902,Healthcare
22903,4793,18110,20.92738942496616,79.07261057503383,Housing
18681,764,17917,4.089716824581125,95.91028317541887,Housing
227188,11114,216074,4.891983731535117,95.10801626846488,Entertainment
226151,29298,196853,12.955060999066994,87.04493900093301,Entertainment
21136,4563,16573,21.58875851627555,78.41124148372445,Housing
82416,8085,74331,9.809988351776354,90.19001164822365,Transportation
26497,2716,23781,10.250217005698758,89.74978299430124,Housing
139604,61920,77684,44.35402997048795,55.64597002951205,Healthcare
224274,63904,160370,28.49371750626466,71.50628249373534,Entertainment
185824,40534,145290,21.813113483726536,78.18688651627347,Entertainment
128562,298,128264,0.2317947760613556,99.76820522393865,Healthcare
16027,9438,6589,58.88812628689087,41.11187371310913,Housing
80065,47908,32157,59.83638293886217,40.16361706113783,Transportation
40008,18420,21588,46.04079184163167,53.95920815836832,Food
138768,25646,113122,18.48120604173873,81.51879395826127,Healthcare
228289,69967,158322,30.64843246936996,69.35156753063004,Entertainment
146938,22427,124511,15.262899998638883,84.73710000136111,Healthcare
20382,2266,18116,11.117652830929252,88.88234716907075,Housing
123854,41483,82371,33.49346811568459,66.50653188431541,Healthcare
120676,7376,113300,6.112234412807849,93.88776558719215,Healthcare
200447,28061,172386,13.999211761712571,86.00078823828743,Entertainment
35405,13221,22184,37.34218330744245,62.657816692557546,Food
68496,40941,27555,59.77137351086195,40.22862648913805,Transportation
58133,14654,43479,25.2077133469802,74.7922866530198,Food
170615,25407,145208,14.89142220789497,85.10857779210504,Healthcare
20048,8195,11853,40.8768954509178,59.12310454908221,Housing
26411,2292,24119,8.678202264208094,91.3217977357919,Housing
37400,10989,26411,29.38235294117647,70.61764705882354,Food
84434,33441,50993,39.6060828576166,60.3939171423834,Transportation
25224,6833,18391,27.089280050745323,72.91071994925467,Housing
110664,39384,71280,35.588809368900456,64.41119063109954,Transportation
86790,39127,47663,45.08238276299113,54.917617237008876,Transportation
104038,51763,52275,49.753936061823566,50.246063938176434,Transportation
114383,7412,106971,6.479983913693468,93.52001608630654,Transportation
217520,39890,177630,18.33854358219934,81.66145641780066,Entertainment
101649,19243,82406,18.930830603350746,81.06916939664926,Transportation
54371,22567,31804,41.50558201982675,58.49441798017325,Food
92512,41263,51249,44.60286233137323,55.39713766862677,Transportation
249540,62104,187436,24.887392802757073,75.11260719724294,Entertainment
146320,43849,102471,29.967878622197926,70.03212137780208,Healthcare
218415,24667,193748,11.29363825744569,88.70636174255431,Entertainment
14224,1089,13135,7.656074240719909,92.34392575928008,Housing
72710,36079,36631,49.62040984733874,50.37959015266126,Transportation
51957,28068,23889,54.0215947802991,45.97840521970091,Food
55257,268,54989,0.48500642452539955,99.51499357547459,Food
58718,1848,56870,3.147246159610341,96.85275384038967,Food
136907,12872,124035,9.40200281943217,90.59799718056783,Healthcare
219731,188,219543,0.08555916097410014,99.9144408390259,Entertainment
179870,50141,129729,27.876243953966757,72.12375604603325,Healthcare
35625,3617,32008,10.152982456140352,89.84701754385965,Food
86989,32646,54343,37.52888296221361,62.471117037786385,Transportation
62128,18637,43491,29.99774658768993,70.00225341231007,Transportation
118216,48586,69630,41.09934357447385,58.90065642552615,Transportation
163503,61155,102348,37.40298343149667,62.59701656850333,Healthcare
151531,61193,90338,40.38315592189057,59.61684407810943,Healthcare
93939,45599,48340,48.54107452708673,51.45892547291327,Transportation
11279,269,11010,2.384963205957975,97.61503679404203,Housing
109166,8551,100615,7.833024934503417,92.16697506549659,Transportation
64670,28627,36043,44.26627493428174,55.73372506571827,Transportation
35072,8127,26945,23.172331204379564,76.82766879562044,Food
36437,5675,30762,15.574827784943876,84.42517221505612,Food
107082,53490,53592,49.95237294783437,50.04762705216563,Transportation
180531,20309,160222,11.249591482903213,88.75040851709679,Entertainment
20242,2871,17371,14.183381088825215,85.81661891117479,Housing
116740,63257,53483,54.186225800925136,45.81377419907487,Transportation
57472,27850,29622,48.458379732739424,51.541620267260576,Food
243542,7554,235988,3.1017237273242397,96.89827627267576,Entertainment
195609,15131,180478,7.7353291515216585,92.26467084847835,Entertainment
36394,3974,32420,10.919382315766335,89.08061768423366,Food
103374,34214,69160,33.097297192717704,66.9027028072823,Transportation
157518,44066,113452,27.975215530923446,72.02478446907655,Healthcare
99321,39978,59343,40.25130637025403,59.74869362974597,Transportation
152490,57926,94564,37.98675322971998,62.01324677028002,Healthcare
137852,50934,86918,36.948321388155414,63.051678611844586,Healthcare
133431,60294,73137,45.18740022933201,54.81259977066798,Healthcare
39040,12079,26961,30.940061475409834,69.05993852459017,Food
169198,19365,149833,11.445170746699134,88.55482925330087,Healthcare
195196,62084,133112,31.805979630730135,68.19402036926986,Entertainment
233715,61209,172506,26.189589885116487,73.81041011488351,Entertainment
58247,2225,56022,3.8199392243377344,96.18006077566227,Food
35608,11988,23620,33.66659177712874,66.33340822287126,Food
94188,14418,79770,15.307682507325774,84.69231749267423,Transportation
121681,3569,118112,2.933079116706799,97.06692088329321,Healthcare
88365,45592,42773,51.59508855316018,48.40491144683981,Transportation
232340,8618,223722,3.7092192476543,96.2907807523457,Entertainment
29550,16167,13383,54.710659898477154,45.28934010152284,Housing
155303,50048,105255,32.22603555629962,67.77396444370038,Healthcare
242602,17440,225162,7.188728864560061,92.81127113543994,Entertainment
90673,49094,41579,54.144011999161826,45.855988000838174,Transportation
204796,23161,181635,11.309302916072578,88.69069708392742,Entertainment
18169,9867,8302,54.30678628433046,45.69321371566954,Housing
179694,48877,130817,27.200129108373122,72.79987089162687,Healthcare
195877,49472,146405,25.256666173159687,74.74333382684031,Entertainment
230410,37814,192596,16.411614079250032,83.58838592074996,Entertainment
45444,25771,19673,56.70935657072441,43.29064342927559,Food
183419,65665,117754,35.80054410938889,64.19945589061112,Entertainment
42463,9986,32477,23.516944163153806,76.48305583684619,Food
33482,9719,23763,29.027537184158653,70.97246281584135,Food
166091,20605,145486,12.405849805227255,87.59415019477275,Healthcare
24122,7779,16343,32.248569770334136,67.75143022966587,Housing
152104,65111,86993,42.806895282175354,57.19310471782465,Healthcare
46135,27324,18811,59.2261840251436,40.7738159748564,Food
146553,60892,85661,41.54947356928893,58.45052643071107,Healthcare
45465,5321,40144,11.703508193115583,88.29649180688442,Food
80037,27987,52050,34.96757749540838,65.03242250459162,Transportation
149511,59398,90113,39.72818053521146,60.27181946478854,Healthcare
168325,49014,119311,29.11866924105154,70.88133075894845,Healthcare
48879,9109,39770,18.635814971664725,81.36418502833529,Food
70308,10798,59510,15.358138476418045,84.64186152358195,Transportation
110753,58135,52618,52.49067745343241,47.50932254656759,Transportation
30402,18194,12208,59.844747056114734,40.15525294388527,Food
223308,52914,170394,23.695523671341824,76.30447632865818,Entertainment
89036,30316,58720,34.04914865896941,65.95085134103059,Transportation
246636,29834,216802,12.096368737734961,87.90363126226504,Entertainment
232782,11461,221321,4.923490647902329,95.07650935209767,Entertainment
200858,16044,184814,7.987732627030041,92.01226737296996,Entertainment
29086,16317,12769,56.099154232276696,43.900845767723304,Housing
16090,3672,12418,22.821628340584212,77.17837165941579,Housing
154934,45196,109738,29.171130933171547,70.82886906682846,Healthcare
199303,68489,130814,34.36425944416291,65.6357405558371,Entertainment
45509,632,44877,1.388736293919884,98.61126370608012,Food
130210,39748,90462,30.526073266262195,69.47392673373781,Healthcare
16393,2214,14179,13.505764655645702,86.4942353443543,Housing
138906,53359,85547,38.41374742631708,61.58625257368292,Healthcare
35098,1700,33398,4.84358083081657,95.15641916918342,Food
11534,5489,6045,47.58973469741633,52.41026530258367,Housing
107805,41620,66185,38.606743657529805,61.3932563424702,Transportation
129298,13540,115758,10.471933053875542,89.52806694612445,Healthcare
138984,43016,95968,30.950325217291198,69.0496747827088,Healthcare
14436,2429,12007,16.825990579107785,83.17400942089222,Housing
149095,10724,138371,7.192729467788994,92.807270532211,Healthcare
140212,373,139839,0.2660257324622714,99.73397426753773,Healthcare
74695,24113,50582,32.28194658276993,67.71805341723007,Transportation
74649,15101,59548,20.229339977762596,79.77066002223741,Transportation
146159,61333,84826,41.96320445542184,58.03679554457817,Healthcare
50804,7235,43569,14.241004645303521,85.75899535469648,Food
46501,25153,21348,54.091309864303994,45.908690135696006,Food
215083,52642,162441,24.475202596207048,75.52479740379296,Entertainment
55757,22910,32847,41.08901124522482,58.91098875477518,Food
56220,29406,26814,52.305229455709714,47.694770544290286,Food
161354,1902,159452,1.1787746197801108,98.82122538021989,Healthcare
23796,12843,10953,53.971255673222394,46.02874432677761,Housing
128489,3053,125436,2.37607888613033,97.62392111386967,Healthcare
111143,10504,100639,9.45088759526016,90.54911240473984,Transportation
33831,4501,29330,13.304365818332297,86.6956341816677,Food
59302,20992,38310,35.39846885433881,64.6015311456612,Food
25024,3467,21557,13.854699488491049,86.14530051150895,Housing
71620,22963,48657,32.06227310807037,67.93772689192963,Transportation
34653,8626,26027,24.89250569936225,75.10749430063775,Food
236420,19250,217170,8.142289146434312,91.85771085356569,Entertainment
134142,15244,118898,11.364076873760641,88.63592312623936,Healthcare
88724,22359,66365,25.200622154095846,74.79937784590415,Transportation
14618,792,13826,5.4179778355452175,94.58202216445478,Housing
15034,3862,11172,25.688439537049355,74.31156046295064,Housing
55332,12728,42604,23.00296392684161,76.99703607315838,Food
194832,25765,169067,13.224213681530756,86.77578631846924,Entertainment
20832,652,20180,3.129800307219662,96.87019969278033,Housing
10260,1874,8386,18.265107212475634,81.73489278752437,Housing
101502,50456,51046,49.7093653327028,50.2906346672972,Transportation
31330,4527,26803,14.449409511650174,85.55059048834983,Food
25201,4243,20958,16.836633466925914,83.16336653307408,Housing
197659,33845,163814,17.12292382335234,82.87707617664766,Entertainment
74954,11149,63805,14.874456333217706,85.12554366678229,Transportation
115124,48505,66619,42.132830686911504,57.867169313088496,Transportation
24826,11273,13553,45.40803995810844,54.59196004189156,Housing
248832,18141,230691,7.290461033950617,92.7095389660494,Entertainment
153351,6040,147311,3.938676630736024,96.06132336926397,Healthcare
157668,12188,145480,7.730167186746835,92.26983281325316,Healthcare
248100,37050,211050,14.933494558645707,85.0665054413543,Entertainment
39947,201,39746,0.5031666958720304,99.49683330412797,Food
35991,14067,21924,39.0847711927982,60.91522880720181,Food
55596,13059,42537,23.48909993524714,76.51090006475286,Food
41992,8769,33223,20.88254905696323,79.11745094303677,Food
21597,10885,10712,50.40051859054498,49.59948140945502,Housing
122680,38720,83960,31.561786762308447,68.43821323769156,Healthcare
10979,441,10538,4.016759267692868,95.98324073230712,Housing
149205,10652,138553,7.139170939311685,92.8608290606883,Healthcare
176815,30439,146376,17.215168396346463,82.78483160365354,Healthcare
177227,19166,158061,10.814379298865298,89.18562070113471,Healthcare
14638,5766,8872,39.39062713485449,60.60937286514552,Housing
164573,14300,150273,8.689153141766875,91.31084685823312,Healthcare
235945,41978,193967,17.791434444467992,82.208565555532,Entertainment
107479,16973,90506,15.791922142930249,84.20807785706975,Transportation
26002,9441,16561,36.30874548111684,63.69125451888317,Housing
37132,18533,18599,49.911127868146075,50.088872131853925,Food
107717,33335,74382,30.94683290474113,69.05316709525887,Transportation
72586,24532,48054,33.79715096575097,66.20284903424903,Transportation
158501,15691,142810,9.899622084403253,90.10037791559675,Healthcare
134722,51852,82870,38.48814595982839,61.51185404017161,Healthcare
199952,27698,172254,13.852324557893894,86.1476754421061,Entertainment
156042,34455,121587,22.080593686315222,77.91940631368477,Healthcare
118256,26725,91531,22.599276146664863,77.40072385333514,Transportation
237892,2710,235182,1.139172397558556,98.86082760244145,Entertainment
49482,19944,29538,40.30556566024009,59.694434339759916,Food
163957,51264,112693,31.266734570649625,68.73326542935038,Healthcare
22913,12928,9985,56.42211844804259,43.577881551957404,Housing
172808,43666,129142,25.268506087681125,74.73149391231887,Healthcare
94945,11398,83547,12.004844910211174,87.99515508978882,Transportation
95268,45726,49542,47.99722887013478,52.00277112986522,Transportation
59489,7586,51903,12.75193733295231,87.24806266704769,Food
87380,13324,74056,15.248340581368735,84.75165941863126,Transportation
183969,1383,182586,0.7517570895096457,99.24824291049036,Entertainment
14195,3541,10654,24.945403311025007,75.054596688975,Housing
220306,60027,160279,27.247101758463227,72.75289824153677,Entertainment
123756,41370,82386,33.428682245709304,66.5713177542907,Healthcare
202595,2465,200130,1.2167131469187293,98.78328685308128,Entertainment
169866,66885,102981,39.37515453357353,60.62484546642648,Healthcare
36122,11973,24149,33.14600520458446,66.85399479541555,Food
150921,29292,121629,19.408829785119366,80.59117021488063,Healthcare
243161,63999,179162,26.319598948844593,73.68040105115541,Entertainment
163576,16390,147186,10.019807306695359,89.98019269330464,Healthcare
137374,8263,129111,6.01496644197592,93.98503355802407,Healthcare
220204,66909,153295,30.385006630215617,69.61499336978439,Entertainment
230149,27175,202974,11.807568140639326,88.19243185936068,Entertainment
19003,1753,17250,9.224859232752722,90.77514076724728,Housing
19255,7149,12106,37.12801869644248,62.871981303557526,Housing
136496,33213,103283,24.332581174539914,75.66741882546009,Healthcare
42517,14100,28417,33.16320530611285,66.83679469388714,Food
110032,29666,80366,26.961247637051038,73.03875236294896,Transportation
57430,311,57119,0.5415288176911022,99.4584711823089,Food
42456,17622,24834,41.50650084793669,58.49349915206331,Food
28843,17060,11783,59.1478001594841,40.852199840515894,Housing
15779,3495,12284,22.1496926294442,77.85030737055581,Housing
110809,19332,91477,17.446236316544685,82.55376368345532,Transportation
24270,5879,18391,24.223320972393903,75.7766790276061,Housing
119370,27042,92328,22.653933149032422,77.34606685096757,Transportation
111995,11951,100044,10.67101209875441,89.3289879012456,Transportation
36584,18895,17689,51.648261535097305,48.35173846490269,Food
26972,9896,17076,36.68990063769835,63.31009936230164,Housing
23594,12108,11486,51.318131728405525,48.681868271594475,Housing
12620,5267,7353,41.735340729001585,58.26465927099842,Housing
32006,13393,18613,41.845279010185585,58.154720989814415,Food
26738,11812,14926,44.176826987807615,55.823173012192385,Housing
141466,24946,116520,17.633919104237062,82.36608089576293,Healthcare
102354,32756,69598,32.00265744377357,67.99734255622643,Transportation
243952,2556,241396,1.0477470977897292,98.95225290221028,Entertainment
230086,8358,221728,3.632554783863425,96.36744521613657,Entertainment
29853,274,29579,0.9178307037818644,99.08216929621814,Housing
22341,10201,12140,45.660444921892484,54.339555078107516,Housing
132076,24044,108032,18.2046700384627,81.7953299615373,Healthcare
213130,53321,159809,25.01806409233801,74.98193590766199,Entertainment
11098,4080,7018,36.763380789331414,63.236619210668586,Housing
210320,28228,182092,13.421453023963483,86.57854697603652,Entertainment
131737,41291,90446,31.343510175577098,68.6564898244229,Healthcare
229352,16405,212947,7.152760821793574,92.84723917820642,Entertainment
152083,66482,85601,43.7142875929591,56.28571240704089,Healthcare
27990,16650,11340,59.4855305466238,40.51446945337621,Housing
179586,17588,161998,9.79363647500362,90.20636352499638,Healthcare
184202,9756,174446,5.296359431493687,94.7036405685063,Entertainment
23262,11240,12022,48.31914710686957,51.68085289313042,Housing
26155,10850,15305,41.48346396482508,58.516536035174916,Housing
124639,61102,63537,49.02317894078097,50.97682105921903,Healthcare
155851,14122,141729,9.061218728144189,90.9387812718558,Healthcare
73862,40498,33364,54.829276217811596,45.170723782188404,Transportation
192435,22100,170335,11.484397328968223,88.51560267103179,Entertainment
169853,10039,159814,5.910404879513462,94.08959512048654,Healthcare
58445,11797,46648,20.184789117974162,79.81521088202584,Food
39094,10470,28624,26.781603315086716,73.21839668491329,Food
76477,44788,31689,58.564012709703576,41.435987290296424,Transportation
28143,13559,14584,48.17894325409516,51.82105674590485,Housing
51167,17532,33635,34.26427189399418,65.73572810600582,Food
60733,32901,27832,54.1731842655558,45.8268157344442,Transportation
246838,33741,213097,13.669289169414759,86.33071083058525,Entertainment
161304,15582,145722,9.660020830233597,90.33997916976641,Healthcare
142801,50292,92509,35.21824076862207,64.78175923137793,Healthcare
202715,66900,135815,33.00199787879535,66.99800212120465,Entertainment
79640,29226,50414,36.69763937719739,63.30236062280261,Transportation
186410,44814,141596,24.040555764175743,75.95944423582426,Entertainment
238101,14292,223809,6.002494739627301,93.99750526037269,Entertainment
149067,6538,142529,4.3859472586152535,95.61405274138475,Healthcare
146147,39601,106546,27.096690318651767,72.90330968134823,Healthcare
236298,40351,195947,17.07631888547512,82.92368111452488,Entertainment
132793,53634,79159,40.38917714036131,59.61082285963869,Healthcare
238310,1953,236357,0.8195207922453946,99.1804792077546,Entertainment
29751,12087,17664,40.627205808208124,59.372794191791876,Housing
99949,15607,84342,15.614963631452042,84.38503636854796,Transportation
21259,9278,11981,43.64269250670304,56.35730749329696,Housing
26840,436,26404,1.6244411326378538,98.37555886736214,Housing
60195,11972,48223,19.888695074341722,80.11130492565827,Transportation
137729,22293,115436,16.186133639248087,83.81386636075192,Healthcare
11200,3065,8135,27.36607142857143,72.63392857142857,Housing
207213,48139,159074,23.231650523857095,76.7683494761429,Entertainment
99212,49444,49768,49.83671330081039,50.16328669918961,Transportation
37595,12422,25173,33.04162787604735,66.95837212395266,Food
222910,67235,155675,30.162397380108562,69.83760261989144,Entertainment
52086,28027,24059,53.809084974849284,46.190915025150716,Food
188839,68513,120326,36.281170732740584,63.718829267259416,Entertainment
240937,35299,205638,14.650717822501319,85.34928217749868,Entertainment
70128,28606,41522,40.79112480036505,59.20887519963496,Transportation
22133,2116,20017,9.56038494555641,90.43961505444359,Housing
63941,19523,44418,30.53283495722619,69.4671650427738,Transportation
137760,58589,79171,42.529761904761905,57.47023809523809,Healthcare
59565,22111,37454,37.12079241165114,62.87920758834886,Food
64431,9388,55043,14.570625940929055,85.42937405907094,Transportation
231845,67015,164830,28.905087450667473,71.09491254933252,Entertainment
47551,3993,43558,8.397299741330361,91.60270025866963,Food
30871,5519,25352,17.87761977260212,82.12238022739788,Food
115218,43442,71776,37.704178166605914,62.295821833394086,Transportation
211501,5649,205852,2.6709093574025653,97.32909064259744,Entertainment
91669,28508,63161,31.098844756678922,68.90115524332107,Transportation
213581,39324,174257,18.411750108857998,81.58824989114201,Entertainment
70663,1676,68987,2.371821179400818,97.62817882059919,Transportation
103251,17284,85967,16.739789445138545,83.26021055486146,Transportation
179712,27414,152298,15.254407051282051,84.74559294871796,Healthcare
174014,19085,154929,10.96750836139621,89.0324916386038,Healthcare
17736,7174,10562,40.4488046910239,59.55119530897609,Housing
39348,5041,34307,12.811324590830539,87.18867540916946,Food
78881,12877,66004,16.324590205499423,83.67540979450058,Transportation
10277,3543,6734,34.47504135448088,65.52495864551912,Housing
112349,40010,72339,35.612243989710635,64.38775601028937,Transportation
195956,38030,157926,19.407417991794077,80.59258200820592,Entertainment
96039,40792,55247,42.47441143702038,57.52558856297962,Transportation
171427,26326,145101,15.356974105595969,84.64302589440403,Healthcare
142821,9311,133510,6.519349395397035,93.48065060460297,Healthcare
184740,22120,162620,11.973584497131103,88.0264155028689,Entertainment
27907,11245,16662,40.29454975454187,59.705450245458124,Housing
22584,6361,16223,28.16595820049593,71.83404179950408,Housing
43729,16634,27095,38.038830067003595,61.961169932996405,Food
12071,3451,8620,28.589180680970923,71.41081931902907,Housing
44984,11304,33680,25.12893473234928,74.87106526765072,Food
