Income,Savings,Expenses,Saving Percentage,Expense Percentage,Expense Category
79402,35029,44373,44.11601722878517,55.88398277121483,Transportation
61198,13050,48148,21.324226281904636,78.67577371809537,Transportation
174510,42095,132415,24.121826829408057,75.87817317059195,Entertainment
167098,14096,153002,8.43576823181606,91.56423176818393,Entertainment
120210,20977,99233,17.450295316529406,82.5497046834706,Healthcare
24281,15305,8976,63.03282401878012,36.96717598121989,Housing
177113,4321,172792,2.4396853985873426,97.56031460141266,Entertainment
101077,7235,93842,7.157909316659576,92.84209068334043,Healthcare
12719,12027,692,94.559320701313,5.440679298687004,Housing
14941,9550,5391,63.91807777257211,36.08192222742788,Housing
98320,17145,81175,17.437957689178194,82.56204231082181,Transportation
77752,24278,53474,31.22492025928593,68.77507974071406,Transportation
45117,18667,26450,41.37464813706585,58.62535186293415,Food
14254,760,13494,5.3318366774238815,94.66816332257612,Housing
159908,39374,120534,24.622908172199015,75.377091827801,Entertainment
38273,29523,8750,77.13793013351449,22.862069866485513,Food
72996,26784,46212,36.692421502548086,63.307578497451914,Transportation
146816,17946,128870,12.223463382737576,87.77653661726242,Healthcare
22512,13923,8589,61.84701492537313,38.15298507462687,Housing
85887,23764,62123,27.66891380534889,72.3310861946511,Transportation
58681,1485,57196,2.5306317206591573,97.46936827934084,Transportation
144346,27894,116452,19.32440109182104,80.67559890817896,Healthcare
40180,25553,14627,63.59631657541065,36.40368342458935,Food
37852,19539,18313,51.619465285850154,48.380534714149846,Food
119756,2093,117663,1.7477203647416413,98.25227963525836,Healthcare
116509,45592,70917,39.131740895553136,60.868259104446864,Healthcare
85913,19971,65942,23.245608929964035,76.75439107003596,Transportation
159498,29040,130458,18.20712485423015,81.79287514576986,Entertainment
17764,9959,7805,56.06282368835848,43.93717631164152,Housing
44178,23718,20460,53.68735569740595,46.31264430259405,Food
28086,19888,8198,70.81108025350709,29.188919746492914,Food
173482,48355,125127,27.873208747881623,72.12679125211837,Entertainment
8955,6295,2660,70.29592406476829,29.704075935231717,Housing
124816,45612,79204,36.543391872836814,63.456608127163186,Healthcare
19556,11563,7993,59.12763346287584,40.87236653712416,Housing
190417,7894,182523,4.1456382570883905,95.8543617429116,Entertainment
18412,15686,2726,85.19443840973278,14.805561590267216,Housing
68067,45371,22696,66.65638268176943,33.34361731823057,Transportation
30520,23769,6751,77.88007863695937,22.11992136304063,Food
138414,30279,108135,21.875677315878452,78.12432268412155,Healthcare
152403,36324,116079,23.83417649258873,76.16582350741126,Entertainment
139370,20843,118527,14.955155341895674,85.04484465810432,Healthcare
21675,18888,2787,87.14186851211073,12.858131487889274,Housing
21324,18108,3216,84.91840180078785,15.081598199212154,Housing
46752,16453,30299,35.19207734428474,64.80792265571526,Food
15041,2060,12981,13.695897879130378,86.30410212086962,Housing
85283,36737,48546,43.07658032667706,56.92341967332294,Transportation
28115,26502,1613,94.2628490129824,5.737150987017606,Food
44230,9673,34557,21.869771648202576,78.13022835179743,Food
118243,4781,113462,4.043368317786253,95.95663168221374,Healthcare
166121,22740,143381,13.688817187471782,86.31118281252822,Entertainment
148352,33741,114611,22.743879421915445,77.25612057808455,Healthcare
127409,44528,82881,34.94886546476309,65.05113453523691,Healthcare
38908,19942,18966,51.254240773105785,48.745759226894215,Food
68297,32244,36053,47.21144413371012,52.788555866289876,Transportation
163488,11848,151640,7.2470150714425525,92.75298492855745,Entertainment
192279,46994,145285,24.44052652655776,75.55947347344224,Entertainment
66219,43220,22999,65.26827647653997,34.73172352346003,Transportation
8717,4434,4283,50.86612366639899,49.13387633360101,Housing
87086,45403,41683,52.13581976437085,47.86418023562915,Transportation
21395,3765,17630,17.59756952559009,82.40243047440991,Housing
118643,41326,77317,34.83222777576427,65.16777222423573,Healthcare
78507,17715,60792,22.564866827161907,77.43513317283809,Transportation
29621,28455,1166,96.06360352452651,3.9363964754734817,Food
110846,36059,74787,32.53071829384913,67.46928170615088,Healthcare
28374,10335,18039,36.42419116092197,63.57580883907803,Food
17944,2610,15334,14.545251894783773,85.45474810521623,Housing
65864,12561,53303,19.071116239523867,80.92888376047614,Transportation
111641,26437,85204,23.68036832346539,76.3196316765346,Healthcare
121636,26957,94679,22.162024400670855,77.83797559932914,Healthcare
144467,48657,95810,33.68035606747562,66.31964393252439,Healthcare
192494,2674,189820,1.389134206780471,98.61086579321953,Entertainment
153045,11480,141565,7.501061779215264,92.49893822078474,Entertainment
115124,12877,102247,11.185330600048642,88.81466939995136,Healthcare
193153,49104,144049,25.42233359046973,74.57766640953027,Entertainment
151294,22443,128851,14.834031752746307,85.16596824725369,Entertainment
46783,41168,5615,87.99777697026697,12.002223029733022,Food
135199,28687,106512,21.21835220674709,78.7816477932529,Healthcare
37317,35187,2130,94.29214567087386,5.707854329126135,Food
96372,42705,53667,44.3126634292118,55.68733657078819,Transportation
134863,30755,104108,22.80462395171396,77.19537604828604,Healthcare
122192,33092,89100,27.081969359696217,72.91803064030378,Healthcare
14917,3144,11773,21.076623986056177,78.92337601394382,Housing
14573,984,13589,6.752212996637617,93.24778700336238,Housing
18167,10554,7613,58.09434689271756,41.90565310728244,Housing
173325,47198,126127,27.230924563680947,72.76907543631906,Entertainment
28141,7996,20145,28.41405778046267,71.58594221953733,Food
192917,9967,182950,5.166470554694506,94.8335294453055,Entertainment
144838,6565,138273,4.532650271337632,95.46734972866237,Healthcare
173488,10404,163084,5.9969565618371306,94.00304343816288,Entertainment
34590,14116,20474,40.80948250939578,59.19051749060422,Food
34187,24183,10004,70.7374148067979,29.262585193202096,Food
60132,788,59344,1.310450342579658,98.68954965742034,Transportation
82215,27398,54817,33.32481907194551,66.67518092805449,Transportation
30477,13853,16624,45.45394887948289,54.54605112051711,Food
129050,9815,119235,7.605579232855482,92.39442076714451,Healthcare
135025,23996,111029,17.771523791890388,82.22847620810961,Healthcare
37459,28666,8793,76.52633546010304,23.473664539896955,Food
13463,4912,8551,36.48518160885389,63.5148183911461,Housing
151907,25534,126373,16.80896864528955,83.19103135471045,Entertainment
33081,21902,11179,66.20718841631148,33.79281158368852,Food
48381,35525,12856,73.42758520906968,26.572414790930328,Food
67301,17182,50119,25.53008127665265,74.46991872334735,Transportation
174244,42177,132067,24.205711530956588,75.79428846904341,Entertainment
21635,9168,12467,42.37577998613358,57.62422001386642,Housing
159361,32692,126669,20.514429502826914,79.48557049717309,Entertainment
152554,15489,137065,10.153126106165686,89.84687389383431,Entertainment
21392,20392,1000,95.32535527299926,4.674644727000747,Housing
26479,6396,20083,24.15499074738472,75.84500925261528,Food
151359,25614,125745,16.922680514538282,83.07731948546171,Entertainment
34245,2509,31736,7.326617024383121,92.67338297561687,Food
33663,1987,31676,5.9026230579568075,94.0973769420432,Food
15804,6565,9239,41.54011642622121,58.45988357377879,Housing
24701,2396,22305,9.700012145257277,90.29998785474272,Housing
150638,24616,126022,16.341162256535537,83.65883774346446,Entertainment
39017,25022,13995,64.13101981187688,35.86898018812313,Food
113325,21143,92182,18.656960070593424,81.34303992940657,Healthcare
48024,39148,8876,81.5175745460603,18.482425453939697,Food
51755,26745,25010,51.676166553956136,48.323833446043864,Transportation
157260,45168,112092,28.7218618847768,71.2781381152232,Entertainment
70720,24665,46055,34.87697963800905,65.12302036199095,Transportation
93240,25032,68208,26.846846846846844,73.15315315315316,Transportation
142312,3980,138332,2.7966721007364104,97.2033278992636,Healthcare
20676,10816,9860,52.31185916037918,47.68814083962082,Housing
98280,24386,73894,24.812779812779812,75.18722018722018,Transportation
165016,25568,139448,15.494255102535512,84.50574489746448,Entertainment
187633,46235,141398,24.6411878507512,75.3588121492488,Entertainment
9673,6708,2965,69.34766876873772,30.652331231262274,Housing
165008,30951,134057,18.75727237467274,81.24272762532726,Entertainment
47544,46577,967,97.9660945650345,2.0339054349655057,Food
19555,13081,6474,66.89337765277422,33.10662234722577,Housing
134011,25717,108294,19.190215728559597,80.80978427144039,Healthcare
22295,10682,11613,47.91208791208791,52.087912087912095,Housing
33369,15577,17792,46.6810512751356,53.31894872486439,Food
160758,41258,119500,25.66466365593003,74.33533634406997,Entertainment
22716,15795,6921,69.5324881141046,30.467511885895405,Housing
137688,26943,110745,19.56815408750218,80.43184591249782,Healthcare
129490,43832,85658,33.849718124951735,66.15028187504826,Healthcare
121349,34296,87053,28.262284814872807,71.7377151851272,Healthcare
26174,8624,17550,32.94872774509055,67.05127225490945,Food
162607,32743,129864,20.136279495962658,79.86372050403733,Entertainment
37874,22990,14884,60.7012726408618,39.2987273591382,Food
177730,37944,139786,21.349237607607044,78.65076239239296,Entertainment
133263,947,132316,0.7106248546108072,99.28937514538919,Healthcare
30510,5074,25436,16.630612913798753,83.36938708620124,Food
187205,42240,144965,22.563499906519592,77.4365000934804,Entertainment
127279,8272,119007,6.499108258235845,93.50089174176416,Healthcare
36155,29412,6743,81.34974415710137,18.65025584289863,Food
170114,30566,139548,17.967950903511763,82.03204909648824,Entertainment
111219,6055,105164,5.444213668527859,94.55578633147213,Healthcare
14256,9398,4858,65.92312008978676,34.07687991021324,Housing
53677,45785,7892,85.29724090392533,14.702759096074669,Transportation
128544,24789,103755,19.284447348767735,80.71555265123226,Healthcare
17832,12504,5328,70.12113055181696,29.878869448183043,Housing
8475,5416,3059,63.90560471976401,36.094395280235986,Housing
76144,25705,50439,33.75840512712755,66.24159487287245,Transportation
154354,7832,146522,5.074050559104396,94.92594944089561,Entertainment
25315,11737,13578,46.363815919415366,53.636184080584634,Food
81213,42684,38529,52.55808799083891,47.44191200916109,Transportation
191496,24930,166566,13.018548690312068,86.98145130968793,Entertainment
86158,5914,80244,6.864133336428423,93.13586666357158,Transportation
17686,14109,3577,79.77496324776659,20.225036752233404,Housing
136573,2368,134205,1.73387126298756,98.26612873701244,Healthcare
70733,20774,49959,29.369601176254367,70.63039882374564,Transportation
8846,6316,2530,71.39950260004522,28.600497399954783,Housing
61318,21534,39784,35.11856224925797,64.88143775074204,Transportation
172870,34421,138449,19.911494186382832,80.08850581361718,Entertainment
181857,49949,131908,27.466085990640998,72.533914009359,Entertainment
61472,28460,33012,46.29750130140552,53.70249869859448,Transportation
163571,29605,133966,18.099174058971336,81.90082594102867,Entertainment
32679,31521,1158,96.45643991554209,3.5435600844579085,Food
8193,2007,6186,24.49652142072501,75.503478579275,Housing
85008,10559,74449,12.421183888575193,87.5788161114248,Transportation
10336,9879,457,95.57856037151703,4.421439628482972,Housing
96413,43876,52537,45.508385798595626,54.49161420140437,Transportation
116569,30436,86133,26.109857680858546,73.89014231914145,Healthcare
9519,5777,3742,60.68914801974997,39.31085198025003,Housing
92049,12577,79472,13.663374941607188,86.33662505839281,Transportation
47419,34314,13105,72.36339863767688,27.63660136232312,Food
38866,495,38371,1.2736067514022538,98.72639324859774,Food
9678,3242,6436,33.498656747261826,66.50134325273817,Housing
47314,39560,7754,83.61161601217398,16.388383987826014,Food
60721,38641,22080,63.63696250061758,36.36303749938242,Transportation
101886,1049,100837,1.0295820819347112,98.9704179180653,Healthcare
114480,25465,89015,22.24406009783368,77.75593990216632,Healthcare
95785,40769,55016,42.56303178994623,57.43696821005376,Transportation
71943,38712,33231,53.80926566865435,46.19073433134565,Transportation
106999,10129,96870,9.466443611622537,90.53355638837746,Healthcare
20048,4138,15910,20.640462889066242,79.35953711093376,Housing
96195,5113,91082,5.315245075107853,94.68475492489215,Transportation
90970,36912,54058,40.57601407057272,59.42398592942728,Transportation
108392,19324,89068,17.827883976677246,82.17211602332274,Healthcare
9435,571,8864,6.051934287228405,93.9480657127716,Housing
40865,21576,19289,52.79823810106448,47.201761898935516,Food
41485,22259,19226,53.65553814631795,46.344461853682056,Food
117007,9671,107336,8.265317459639167,91.73468254036084,Healthcare
192321,11301,181020,5.876113372954592,94.12388662704541,Entertainment
29759,17010,12749,57.15917873584462,42.84082126415538,Food
99079,25017,74062,25.249548340213362,74.75045165978663,Transportation
48465,30232,18233,62.37903641803363,37.620963581966365,Food
44481,1609,42872,3.617274791484004,96.38272520851599,Food
27114,1044,26070,3.8504093826067716,96.14959061739323,Food
140364,4920,135444,3.5051722663930924,96.4948277336069,Healthcare
69872,23767,46105,34.015056102587586,65.9849438974124,Transportation
53689,23869,29820,44.457896403360095,55.542103596639905,Transportation
10989,9218,1771,83.88388388388388,16.116116116116117,Housing
83308,10974,72334,13.172804532577903,86.82719546742209,Transportation
62110,45802,16308,73.74335855739817,26.256641442601836,Transportation
53500,31587,21913,59.0411214953271,40.958878504672896,Transportation
153899,17219,136680,11.188506747932085,88.81149325206792,Entertainment
49466,17285,32181,34.94319330449198,65.05680669550803,Food
34879,10377,24502,29.751426359700677,70.24857364029931,Food
176109,5691,170418,3.2315213873226245,96.76847861267738,Entertainment
73985,5167,68818,6.983848077312969,93.01615192268703,Transportation
115306,43561,71745,37.77860649055557,62.22139350944443,Healthcare
156449,39605,116844,25.314958868385222,74.68504113161477,Entertainment
50563,43498,7065,86.02733223898899,13.972667761011015,Transportation
188998,25433,163565,13.456756156149801,86.5432438438502,Entertainment
188007,28029,159978,14.908487449935375,85.09151255006464,Entertainment
98921,46766,52155,47.27610921846726,52.72389078153273,Transportation
10591,7183,3408,67.82173543574733,32.178264564252665,Housing
197131,17504,179627,8.879374629053777,91.12062537094623,Entertainment
32024,29134,2890,90.97551836122908,9.024481638770922,Food
35849,13255,22594,36.97453206505063,63.025467934949376,Food
31381,615,30766,1.959784583027947,98.04021541697206,Food
139111,49043,90068,35.25458087426587,64.74541912573413,Healthcare
43287,12205,31082,28.19553214590986,71.80446785409013,Food
171619,20530,151089,11.962544939662857,88.03745506033714,Entertainment
147654,16740,130914,11.33731561623796,88.66268438376204,Healthcare
60973,48136,12837,78.9464189067292,21.053581093270793,Transportation
192827,41164,151663,21.347632852245795,78.6523671477542,Entertainment
12494,8056,4438,64.47894989595005,35.52105010404995,Housing
32083,4002,28081,12.473895832683976,87.52610416731602,Food
90819,5947,84872,6.548189255552252,93.45181074444776,Transportation
39445,6784,32661,17.19863100519711,82.8013689948029,Food
25157,8926,16231,35.481178200898356,64.51882179910164,Food
16946,12732,4214,75.13277469609348,24.867225303906526,Housing
132100,5644,126456,4.272520817562453,95.72747918243755,Healthcare
51116,4578,46538,8.95609985131857,91.04390014868143,Transportation
87382,24811,62571,28.393719530338057,71.60628046966194,Transportation
8204,581,7623,7.081911262798634,92.91808873720136,Housing
84490,17733,66757,20.988282636998463,79.01171736300154,Transportation
61540,46761,14779,75.98472538186546,24.015274618134548,Transportation
23328,827,22501,3.5450960219478738,96.45490397805213,Housing
32868,28229,4639,85.88596811488378,14.114031885116221,Food
58000,7219,50781,12.446551724137931,87.55344827586207,Transportation
41460,20710,20750,49.95176073323685,50.04823926676315,Food
137998,40724,97274,29.510572616994452,70.48942738300555,Healthcare
97014,15754,81260,16.23889335559816,83.76110664440183,Transportation
70715,40631,30084,57.45739942020788,42.54260057979212,Transportation
121581,10169,111412,8.363971344206742,91.63602865579325,Healthcare
30630,27710,2920,90.46686255305256,9.533137446947437,Food
46165,14414,31751,31.222787826275315,68.77721217372468,Food
123508,38921,84587,31.512938433137933,68.48706156686207,Healthcare
144530,46322,98208,32.05009340621324,67.94990659378676,Healthcare
20115,6294,13821,31.290082028337064,68.70991797166293,Housing
123491,40087,83404,32.4614749252982,67.53852507470181,Healthcare
109322,14432,94890,13.201368434532847,86.79863156546716,Healthcare
44042,29098,14944,66.06875255437991,33.93124744562009,Food
74883,17502,57381,23.372461039221186,76.62753896077882,Transportation
190281,23289,166992,12.239267189051981,87.76073281094801,Entertainment
151557,43918,107639,28.977876310563023,71.02212368943698,Entertainment
46576,43113,3463,92.56484026107866,7.4351597389213335,Food
144154,41277,102877,28.63396090292326,71.36603909707674,Healthcare
29733,1017,28716,3.420441933205529,96.57955806679446,Food
18555,10253,8302,55.257343034222586,44.742656965777414,Housing
9925,2972,6953,29.944584382871536,70.05541561712846,Housing
138256,47889,90367,34.63791806503877,65.36208193496124,Healthcare
199747,13105,186642,6.560799411255237,93.43920058874477,Entertainment
30022,21119,8903,70.34508027446539,29.654919725534608,Food
51056,10046,41010,19.676433719837043,80.32356628016296,Transportation
24300,8770,15530,36.090534979423865,63.90946502057613,Housing
28023,11675,16348,41.66220604503443,58.33779395496557,Food
17374,2667,14707,15.350523771152297,84.6494762288477,Housing
12857,340,12517,2.644473827486972,97.35552617251302,Housing
10967,2786,8181,25.40348317680314,74.59651682319686,Housing
76092,14179,61913,18.634021973400618,81.36597802659938,Transportation
120103,38893,81210,32.38303789247563,67.61696210752437,Healthcare
94649,28549,66100,30.163023381123942,69.83697661887605,Transportation
17013,16838,175,98.97137483101159,1.0286251689884207,Housing
18451,10278,8173,55.70429787003415,44.29570212996586,Housing
131747,19930,111817,15.127479183586722,84.87252081641327,Healthcare
129614,28484,101130,21.97602110883084,78.02397889116916,Healthcare
20391,4172,16219,20.460006865774115,79.53999313422588,Housing
15162,10626,4536,70.08310249307479,29.916897506925206,Housing
42200,39434,2766,93.44549763033176,6.554502369668247,Food
192876,12942,179934,6.710010576743606,93.28998942325639,Entertainment
155838,15032,140806,9.645914346950038,90.35408565304996,Entertainment
13693,767,12926,5.6014021762944575,94.39859782370554,Housing
121355,6344,115011,5.227637921799679,94.77236207820032,Healthcare
18640,6731,11909,36.11051502145923,63.889484978540764,Housing
142408,13338,129070,9.366046851300489,90.6339531486995,Healthcare
149295,21446,127849,14.36484811949496,85.63515188050505,Healthcare
149145,11279,137866,7.562439236984144,92.43756076301585,Healthcare
44831,13403,31428,29.89672324953715,70.10327675046285,Food
40524,4042,36482,9.974336195834567,90.02566380416543,Food
49705,38736,10969,77.93179760587466,22.06820239412534,Food
59437,17669,41768,29.72727425677608,70.27272574322392,Transportation
47399,10694,36705,22.56165741893289,77.4383425810671,Food
13959,126,13833,0.9026434558349452,99.09735654416505,Housing
108053,16995,91058,15.728392548101395,84.2716074518986,Healthcare
146112,24911,121201,17.049249890494963,82.95075010950504,Healthcare
107533,40134,67399,37.32249634995769,62.67750365004231,Healthcare
18893,13403,5490,70.94161858889537,29.058381411104644,Housing
33435,20991,12444,62.78151637505608,37.21848362494392,Food
185830,5919,179911,3.185169240703869,96.81483075929613,Entertainment
64589,49416,15173,76.5083837805199,23.491616219480097,Transportation
9679,3506,6173,36.22275028412026,63.777249715879734,Housing
13542,9092,4450,67.13927041795894,32.86072958204106,Housing
154783,26315,128468,17.00122106432877,82.99877893567123,Entertainment
97633,14193,83440,14.537092991099321,85.46290700890069,Transportation
20941,12607,8334,60.2024736163507,39.7975263836493,Housing
113436,42145,71291,37.15310836066152,62.84689163933849,Healthcare
196660,9338,187322,4.748296552425506,95.2517034475745,Entertainment
169819,39501,130318,23.26064810180251,76.7393518981975,Entertainment
144788,7425,137363,5.128187418846865,94.87181258115314,Healthcare
159685,27247,132438,17.06296771769421,82.9370322823058,Entertainment
154984,39909,115075,25.750400041294586,74.24959995870542,Entertainment
157055,38827,118228,24.721912705740028,75.27808729425998,Entertainment
140079,38585,101494,27.545170939255705,72.4548290607443,Healthcare
10454,9658,796,92.38568968815764,7.614310311842357,Housing
49055,29709,19346,60.56263377841199,39.437366221588015,Food
144889,46489,98400,32.085941651885236,67.91405834811476,Healthcare
9059,6668,2391,73.60635831769511,26.393641682304892,Housing
130959,6265,124694,4.783940011759405,95.2160599882406,Healthcare
24184,1019,23165,4.213529606351306,95.7864703936487,Housing
37983,17308,20675,45.567753995208385,54.432246004791615,Food
195303,20328,174975,10.40844226663185,89.59155773336815,Entertainment
21654,20125,1529,92.93894892398633,7.061051076013669,Housing
51185,22727,28458,44.40168017974016,55.598319820259846,Transportation
113862,11587,102275,10.176353831831515,89.82364616816848,Healthcare
46159,40460,5699,87.65354535410212,12.346454645897875,Food
63286,10973,52313,17.338747906329992,82.66125209367,Transportation
145519,7897,137622,5.426782756890853,94.57321724310914,Healthcare
177316,18268,159048,10.302510771729567,89.69748922827043,Entertainment
195077,48402,146675,24.81174100483399,75.18825899516601,Entertainment
106210,43148,63062,40.62517653704924,59.37482346295076,Healthcare
83371,4295,79076,5.151671444507082,94.84832855549293,Transportation
20828,1401,19427,6.7265219896293456,93.27347801037065,Housing
18749,5827,12922,31.078990879513572,68.92100912048642,Housing
46138,34714,11424,75.23949889462048,24.760501105379515,Food
172642,27127,145515,15.712862455254225,84.28713754474578,Entertainment
193879,5171,188708,2.667127435152853,97.33287256484715,Entertainment
156260,48347,107913,30.940099833610653,69.05990016638935,Entertainment
28244,17032,11212,60.303073219090784,39.69692678090922,Food
37922,1936,35986,5.105215969621855,94.89478403037815,Food
32372,14547,17825,44.93698257753614,55.06301742246386,Food
33168,5190,27978,15.647612156295224,84.35238784370478,Food
195729,30041,165688,15.34826213795605,84.65173786204396,Entertainment
84263,25595,58668,30.375134994006856,69.62486500599314,Transportation
18403,7239,11164,39.335977829701676,60.664022170298324,Housing
150959,40363,110596,26.737723487834447,73.26227651216556,Entertainment
20046,12611,7435,62.9103062955203,37.0896937044797,Housing
138060,908,137152,0.6576850644647254,99.34231493553527,Healthcare
31639,4651,26988,14.700211763962198,85.2997882360378,Food
43605,41932,1673,96.16328402706111,3.836715972938883,Food
66655,26370,40285,39.5619233365839,60.4380766634161,Transportation
35401,10345,25056,29.222338352023954,70.77766164797605,Food
124825,33405,91420,26.761466052473466,73.23853394752653,Healthcare
30920,15886,15034,51.377749029754206,48.622250970245794,Food
98054,7631,90423,7.782446407081813,92.2175535929182,Transportation
11610,9884,1726,85.13350559862187,14.866494401378121,Housing
55900,20502,35398,36.67620751341681,63.32379248658319,Transportation
115291,22151,93140,19.213121579308012,80.78687842069199,Healthcare
166084,34710,131374,20.899063124683895,79.10093687531611,Entertainment
10082,8967,1115,88.94068637175164,11.059313628248363,Housing
39720,29227,10493,73.58257804632427,26.417421953675728,Food
48868,2123,46745,4.344356224932471,95.65564377506753,Food
92719,12500,80219,13.481594926606197,86.5184050733938,Transportation
33606,15761,17845,46.89936320895078,53.10063679104922,Food
158047,4934,153113,3.1218561567128766,96.87814384328712,Entertainment
88375,6766,81609,7.656011315417256,92.34398868458274,Transportation
17094,364,16730,2.1294021294021293,97.87059787059788,Housing
15196,11725,3471,77.15846275335615,22.841537246643853,Housing
72732,22785,49947,31.327338722983004,68.67266127701699,Transportation
41837,13833,28004,33.06403422807563,66.93596577192437,Food
81737,329,81408,0.40251049096492414,99.59748950903507,Transportation
187697,4710,182987,2.509363495420811,97.49063650457919,Entertainment
18396,17482,914,95.03152859317242,4.968471406827571,Housing
105527,31086,74441,29.457863864224322,70.54213613577568,Healthcare
152788,46149,106639,30.204597219676938,69.79540278032306,Entertainment
154798,3307,151491,2.136332510755953,97.86366748924405,Entertainment
178503,46214,132289,25.889760956398494,74.11023904360151,Entertainment
12648,855,11793,6.759962049335863,93.24003795066413,Housing
26002,21628,4374,83.17821706022613,16.821782939773865,Food
46800,37099,9701,79.27136752136752,20.728632478632477,Food
137698,28988,108710,21.051867129515315,78.94813287048468,Healthcare
38101,20104,17997,52.76501929083226,47.23498070916774,Food
15421,5016,10405,32.52707347124051,67.47292652875949,Housing
8189,7101,1088,86.71388447917938,13.286115520820612,Housing
152750,49742,103008,32.56432078559738,67.43567921440263,Entertainment
133880,8367,125513,6.24962653122199,93.75037346877801,Healthcare
17388,14609,2779,84.01771336553945,15.982286634460547,Housing
22056,12236,9820,55.476967718534645,44.52303228146536,Housing
158759,1473,157286,0.9278214148489219,99.07217858515108,Entertainment
155893,3449,152444,2.2124149256220615,97.78758507437793,Entertainment
10116,5779,4337,57.12732305258995,42.87267694741004,Housing
81892,24124,57768,29.45831094612416,70.54168905387583,Transportation
13051,10756,2295,82.4151406022527,17.584859397747298,Housing
111520,31115,80405,27.900824964131992,72.099175035868,Healthcare
186511,2035,184476,1.0910884612703808,98.90891153872961,Entertainment
198588,15784,182804,7.948113682599151,92.05188631740086,Entertainment
108713,8221,100492,7.562113086751355,92.43788691324865,Healthcare
13276,2062,11214,15.531786682735763,84.46821331726424,Housing
95481,8484,86997,8.885537436767525,91.11446256323248,Transportation
26653,21924,4729,82.25715679285634,17.74284320714366,Food
120947,23504,97443,19.433305497449297,80.5666945025507,Healthcare
161064,23089,137975,14.3352952863458,85.6647047136542,Entertainment
104842,31668,73174,30.20545201350604,69.79454798649397,Healthcare
9679,236,9443,2.438268416158694,97.56173158384131,Housing
113393,20051,93342,17.68274937606378,82.31725062393622,Healthcare
138502,3216,135286,2.321988130135305,97.6780118698647,Healthcare
197879,48850,149029,24.686803551665413,75.31319644833458,Entertainment
25306,14347,10959,56.694064648699914,43.305935351300086,Food
96541,17615,78926,18.24613376700055,81.75386623299946,Transportation
25152,24428,724,97.12150127226464,2.878498727735369,Food
121696,9357,112339,7.6888311859058645,92.31116881409413,Healthcare
18433,15525,2908,84.22394618347528,15.77605381652471,Housing
12033,8428,3605,70.04072134962188,29.95927865037813,Housing
41964,14017,27947,33.4024401868268,66.5975598131732,Food
94646,7244,87402,7.653783572470046,92.34621642752995,Transportation
15151,9493,5658,62.65593030163026,37.34406969836975,Housing
65112,32312,32800,49.62526108858582,50.37473891141418,Transportation
80286,24154,56132,30.084946316917023,69.91505368308299,Transportation
75959,10766,65193,14.173435669242618,85.82656433075738,Transportation
58459,17221,41238,29.458252792555466,70.54174720744454,Transportation
187922,15340,172582,8.162961228594842,91.83703877140516,Entertainment
51258,8250,43008,16.09504857778298,83.90495142221702,Transportation
45591,30951,14640,67.88839902612358,32.11160097387643,Food
92624,38492,54132,41.557263776127144,58.442736223872856,Transportation
182023,32202,149821,17.69117089598567,82.30882910401432,Entertainment
106788,38000,68788,35.5845226055362,64.41547739446379,Healthcare
155834,23386,132448,15.0069946224829,84.99300537751711,Entertainment
13738,5668,8070,41.25782501091862,58.74217498908138,Housing
77458,48015,29443,61.988432440806626,38.011567559193374,Transportation
27514,20187,7327,73.36992076760922,26.630079232390784,Food
25955,13794,12161,53.145829319976876,46.85417068002312,Food
31769,9130,22639,28.738707545091124,71.26129245490887,Food
136213,29299,106914,21.50969437572038,78.49030562427963,Healthcare
184906,10215,174691,5.524428628600478,94.47557137139952,Entertainment
127921,22203,105718,17.356806153798047,82.64319384620195,Healthcare
30912,11695,19217,37.83320393374741,62.16679606625258,Food
87680,49385,38295,56.32413321167883,43.675866788321166,Transportation
72376,22611,49765,31.241019122361003,68.758980877639,Transportation
78953,10055,68898,12.735424873025725,87.26457512697428,Transportation
111749,28535,83214,25.53490411547307,74.46509588452693,Healthcare
143703,32080,111623,22.323820657884667,77.67617934211533,Healthcare
72258,4394,67864,6.080987572310333,93.91901242768967,Transportation
17741,5941,11800,33.48740206301787,66.51259793698213,Housing
85852,15678,70174,18.26165960024228,81.73834039975773,Transportation
68681,17323,51358,25.22240503195935,74.77759496804065,Transportation
37411,30429,6982,81.33703990804844,18.662960091951565,Food
34784,13233,21551,38.04335326586937,61.956646734130636,Food
82976,27073,55903,32.62750674893945,67.37249325106055,Transportation
166483,35056,131427,21.056804598667732,78.94319540133226,Entertainment
22387,3927,18460,17.541430294367267,82.45856970563274,Housing
69769,30794,38975,44.137080938525706,55.862919061474294,Transportation
41281,39307,1974,95.21813909546765,4.781860904532351,Food
174643,13467,161176,7.711159336474981,92.28884066352502,Entertainment
155777,43352,112425,27.829525539713824,72.17047446028619,Entertainment
26309,21301,5008,80.96468888973355,19.03531111026645,Food
83643,38311,45332,45.80299606661645,54.19700393338355,Transportation
108560,26058,82502,24.003316138540896,75.9966838614591,Healthcare
91798,19346,72452,21.07453321423125,78.92546678576875,Transportation
142198,18790,123408,13.213969254138597,86.78603074586141,Healthcare
125319,6074,119245,4.846830887574908,95.15316911242509,Healthcare
147349,42885,104464,29.104371254640345,70.89562874535964,Healthcare
40490,14201,26289,35.072857495677944,64.92714250432205,Food
126876,24514,102362,19.321227024811627,80.67877297518837,Healthcare
